Suburb,Rooms,Type,Price,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Regionname,Propertycount
Carnegie,4,h,1655000.0,25/02/2017,11.4,3163,4.0,2.0,2,595.0,1915.0,Glen Eira,Southern Metropolitan,7822
Carnegie,3,t,808000.0,25/02/2017,11.4,3163,3.0,1.0,1,111.0,1998.0,Glen Eira,Southern Metropolitan,7822
Carnegie,2,u,370000.0,26/07/2016,11.4,3163,2.0,1.0,1,0.0,1950.0,Glen Eira,Southern Metropolitan,7822
Carnegie,4,h,1880000.0,26/07/2016,11.4,3163,3.0,2.0,3,932.0,1970.0,Glen Eira,Southern Metropolitan,7822
Carnegie,2,u,585000.0,27/06/2016,11.4,3163,2.0,1.0,1,108.0,1970.0,Glen Eira,Southern Metropolitan,7822
Carnegie,2,u,450000.0,27/06/2016,11.4,3163,2.0,1.0,1,0.0,1970.0,Glen Eira,Southern Metropolitan,7822
Carnegie,2,u,737000.0,27/06/2016,11.4,3163,2.0,1.0,1,165.0,1990.0,Glen Eira,Southern Metropolitan,7822
Carnegie,3,t,860000.0,27/06/2016,11.4,3163,3.0,1.0,2,277.0,1978.0,Glen Eira,Southern Metropolitan,7822
Carnegie,2,u,605000.0,27/11/2016,11.4,3163,2.0,1.0,1,0.0,1973.0,Glen Eira,Southern Metropolitan,7822
Carnegie,2,h,1300000.0,27/11/2016,11.4,3163,2.0,1.0,1,640.0,1900.0,Glen Eira,Southern Metropolitan,7822
Carnegie,4,h,1518000.0,28/05/2016,11.4,3163,3.0,3.0,2,454.0,2000.0,Glen Eira,Southern Metropolitan,7822
Carnegie,2,u,632500.0,28/05/2016,11.4,3163,2.0,1.0,1,99.0,1965.0,Glen Eira,Southern Metropolitan,7822
Carnegie,2,u,435000.0,28/05/2016,11.4,3163,2.0,1.0,1,0.0,1980.0,Glen Eira,Southern Metropolitan,7822
Carnegie,2,u,468250.0,28/08/2016,11.4,3163,2.0,1.0,1,912.0,2008.0,Glen Eira,Southern Metropolitan,7822
Carnegie,3,h,1716000.0,28/08/2016,11.4,3163,2.0,2.0,1,817.0,1925.0,Glen Eira,Southern Metropolitan,7822
Carnegie,1,u,270000.0,30/07/2016,11.4,3163,1.0,1.0,1,0.0,1968.0,Glen Eira,Southern Metropolitan,7822
Carnegie,1,u,365000.0,30/07/2016,11.4,3163,1.0,1.0,1,0.0,1960.0,Glen Eira,Southern Metropolitan,7822
Caulfield,2,u,722500.0,3/09/2016,8.9,3162,2.0,1.0,1,0.0,1960.0,Glen Eira,Southern Metropolitan,2379
Caulfield,2,u,550000.0,4/03/2017,8.9,3162,2.0,1.0,1,806.0,1960.0,Glen Eira,Southern Metropolitan,2379
Caulfield,4,h,131000.0,25/02/2017,8.9,3162,4.0,1.0,2,499.0,1920.0,Glen Eira,Southern Metropolitan,2379
Caulfield North,3,h,1750000.0,3/09/2016,8.1,3161,3.0,2.0,2,692.0,1955.0,Glen Eira,Southern Metropolitan,6923
Caulfield North,2,u,580000.0,4/03/2017,8.1,3161,2.0,1.0,1,934.0,2012.0,Glen Eira,Southern Metropolitan,6923
Caulfield North,3,h,2005000.0,7/05/2016,8.1,3161,4.0,2.0,3,361.0,2014.0,Glen Eira,Southern Metropolitan,6923
Caulfield North,2,u,523000.0,7/11/2016,8.1,3161,2.0,1.0,1,0.0,1960.0,Glen Eira,Southern Metropolitan,6923
Caulfield North,2,u,420000.0,10/09/2016,8.1,3161,2.0,1.0,1,0.0,2012.0,Glen Eira,Southern Metropolitan,6923
Caulfield North,1,u,290000.0,10/12/2016,8.1,3161,1.0,1.0,1,952.0,1970.0,Glen Eira,Southern Metropolitan,6923
Caulfield North,3,h,1400000.0,15/10/2016,8.1,3161,3.0,1.0,0,270.0,1910.0,Glen Eira,Southern Metropolitan,6923
Caulfield North,2,u,722000.0,17/09/2016,8.1,3161,2.0,2.0,2,0.0,2011.0,Glen Eira,Southern Metropolitan,6923
Caulfield North,2,u,450000.0,18/03/2017,8.1,3161,2.0,1.0,1,1092.0,2014.0,Glen Eira,Southern Metropolitan,6923
Caulfield North,2,u,536000.0,25/02/2017,8.1,3161,2.0,1.0,1,771.0,1960.0,Glen Eira,Southern Metropolitan,6923
Caulfield North,4,h,2625000.0,25/02/2017,8.1,3161,4.0,2.0,3,836.0,1910.0,Glen Eira,Southern Metropolitan,6923
Caulfield North,2,u,550000.0,28/05/2016,8.1,3161,2.0,1.0,1,0.0,2011.0,Glen Eira,Southern Metropolitan,6923
Caulfield North,4,h,2170000.0,28/08/2016,8.1,3161,4.0,2.0,1,810.0,1915.0,Glen Eira,Southern Metropolitan,6923
Caulfield South,3,h,1577500.0,3/09/2016,9.3,3162,3.0,2.0,2,357.0,1935.0,Glen Eira,Southern Metropolitan,5051
Caulfield South,3,h,1460000.0,3/12/2016,9.3,3162,3.0,1.0,2,451.0,1960.0,Glen Eira,Southern Metropolitan,5051
Caulfield South,1,u,275500.0,3/12/2016,9.3,3162,1.0,1.0,1,0.0,1960.0,Glen Eira,Southern Metropolitan,5051
Caulfield South,2,h,1065000.0,4/03/2017,9.3,3162,2.0,1.0,1,273.0,1930.0,Glen Eira,Southern Metropolitan,5051
Caulfield South,3,h,1470000.0,7/05/2016,9.3,3162,3.0,2.0,2,296.0,1910.0,Glen Eira,Southern Metropolitan,5051
Caulfield South,3,h,1160500.0,8/10/2016,9.3,3162,3.0,2.0,1,358.0,1930.0,Glen Eira,Southern Metropolitan,5051
Caulfield South,4,t,1030000.0,10/12/2016,9.3,3162,4.0,2.0,2,216.0,1995.0,Glen Eira,Southern Metropolitan,5051
Caulfield South,2,h,1225000.0,12/11/2016,9.3,3162,2.0,1.0,2,284.0,1940.0,Glen Eira,Southern Metropolitan,5051
Caulfield South,3,h,1450000.0,13/08/2016,9.3,3162,2.0,2.0,1,478.0,1925.0,Glen Eira,Southern Metropolitan,5051
Caulfield South,4,h,1774500.0,14/05/2016,9.3,3162,4.0,2.0,2,575.0,2008.0,Glen Eira,Southern Metropolitan,5051
Caulfield South,2,u,525500.0,15/10/2016,9.3,3162,2.0,1.0,1,831.0,1970.0,Glen Eira,Southern Metropolitan,5051
Caulfield South,2,h,825000.0,16/04/2016,9.3,3162,2.0,1.0,1,367.0,1930.0,Glen Eira,Southern Metropolitan,5051
Caulfield South,2,h,1262000.0,16/04/2016,9.3,3162,4.0,2.0,2,464.0,2016.0,Glen Eira,Southern Metropolitan,5051
Caulfield South,4,t,1410000.0,19/11/2016,9.3,3162,4.0,2.0,3,342.0,2005.0,Glen Eira,Southern Metropolitan,5051
Caulfield South,2,h,1340000.0,24/09/2016,9.3,3162,2.0,1.0,1,505.0,1940.0,Glen Eira,Southern Metropolitan,5051
Caulfield South,3,h,1200000.0,25/02/2017,9.3,3162,3.0,2.0,2,494.0,1920.0,Glen Eira,Southern Metropolitan,5051
Caulfield South,2,h,1001000.0,26/07/2016,9.3,3162,2.0,2.0,1,255.0,1890.0,Glen Eira,Southern Metropolitan,5051
Caulfield South,3,h,1330000.0,26/07/2016,9.3,3162,3.0,1.0,1,312.0,1926.0,Glen Eira,Southern Metropolitan,5051
Caulfield South,1,u,290000.0,27/11/2016,9.3,3162,1.0,1.0,1,0.0,1970.0,Glen Eira,Southern Metropolitan,5051
Caulfield South,4,h,1570000.0,28/05/2016,9.3,3162,3.0,2.0,2,641.0,1970.0,Glen Eira,Southern Metropolitan,5051
Caulfield South,4,h,1916000.0,28/05/2016,9.3,3162,4.0,2.0,2,630.0,1910.0,Glen Eira,Southern Metropolitan,5051
Chadstone,4,h,890000.0,4/02/2016,13.6,3148,4.0,3.0,2,288.0,2014.0,Monash,Southern Metropolitan,3582
Chadstone,3,u,700000.0,4/06/2016,13.6,3148,2.0,2.0,1,224.0,2006.0,Monash,Southern Metropolitan,3582
Chadstone,3,t,865000.0,7/11/2016,13.6,3148,3.0,2.0,2,277.0,2010.0,Monash,Southern Metropolitan,3582
Chadstone,4,t,1042500.0,11/02/2017,13.6,3148,4.0,3.0,2,209.0,2016.0,Monash,Southern Metropolitan,3582
Chadstone,2,h,1002000.0,13/08/2016,13.6,3148,2.0,1.0,1,585.0,1950.0,Monash,Southern Metropolitan,3582
Chadstone,3,h,650000.0,15/10/2016,13.6,3148,3.0,2.0,2,160.0,2000.0,Monash,Southern Metropolitan,3582
Chadstone,4,t,965000.0,17/09/2016,13.6,3148,4.0,3.0,2,273.0,2012.0,Monash,Southern Metropolitan,3582
Chadstone,3,h,1301000.0,18/03/2017,13.6,3148,3.0,1.0,2,620.0,1970.0,Monash,Southern Metropolitan,3582
Chadstone,4,h,1415500.0,22/05/2016,13.6,3148,3.0,2.0,1,1033.0,1950.0,Monash,Southern Metropolitan,3582
Chadstone,2,h,705000.0,24/09/2016,13.6,3148,2.0,1.0,1,842.0,1972.0,Monash,Southern Metropolitan,3582
Chadstone,4,h,1260000.0,25/02/2017,13.6,3148,4.0,2.0,2,500.0,2001.0,Monash,Southern Metropolitan,3582
Chadstone,3,h,1000000.0,27/11/2016,13.6,3148,3.0,1.0,2,630.0,1960.0,Monash,Southern Metropolitan,3582
Chadstone,3,t,845000.0,28/05/2016,13.6,3148,3.0,2.0,1,177.0,2012.0,Monash,Southern Metropolitan,3582
Chadstone,4,t,881000.0,28/08/2016,13.6,3148,3.0,2.0,1,188.0,2014.0,Monash,Southern Metropolitan,3582
Clifton Hill,2,h,780000.0,4/06/2016,3.4,3068,2.0,1.0,1,155.0,1880.0,Yarra,Northern Metropolitan,2954
Clifton Hill,3,h,1060000.0,7/11/2016,3.4,3068,3.0,1.0,0,193.0,1900.0,Yarra,Northern Metropolitan,2954
Clifton Hill,3,t,930000.0,7/11/2016,3.4,3068,3.0,2.0,1,124.0,2000.0,Yarra,Northern Metropolitan,2954
Clifton Hill,2,h,1075000.0,8/10/2016,3.4,3068,2.0,1.0,1,174.0,1890.0,Yarra,Northern Metropolitan,2954
Clifton Hill,2,h,1105000.0,8/10/2016,3.4,3068,2.0,1.0,1,185.0,1910.0,Yarra,Northern Metropolitan,2954
Clifton Hill,2,h,1209000.0,8/10/2016,3.4,3068,2.0,1.0,1,140.0,1910.0,Yarra,Northern Metropolitan,2954
Clifton Hill,4,h,3010000.0,10/09/2016,3.4,3068,4.0,3.0,2,382.0,1903.0,Yarra,Northern Metropolitan,2954
Clifton Hill,2,h,1435000.0,10/09/2016,3.4,3068,2.0,1.0,2,239.0,1900.0,Yarra,Northern Metropolitan,2954
Clifton Hill,2,h,1290000.0,10/12/2016,3.4,3068,2.0,1.0,0,164.0,1890.0,Yarra,Northern Metropolitan,2954
Clifton Hill,2,u,495000.0,13/08/2016,3.4,3068,2.0,1.0,1,515.0,1970.0,Yarra,Northern Metropolitan,2954
Clifton Hill,3,h,1370000.0,13/08/2016,3.4,3068,3.0,2.0,1,176.0,1890.0,Yarra,Northern Metropolitan,2954
Clifton Hill,3,h,1180000.0,16/07/2016,3.4,3068,3.0,3.0,1,142.0,1995.0,Yarra,Northern Metropolitan,2954
Clifton Hill,2,h,1450000.0,18/03/2017,3.4,3068,2.0,1.0,0,156.0,1890.0,Yarra,Northern Metropolitan,2954
Clifton Hill,2,u,885500.0,18/06/2016,3.4,3068,2.0,2.0,2,0.0,2005.0,Yarra,Northern Metropolitan,2954
Clifton Hill,3,t,825000.0,24/09/2016,3.4,3068,3.0,3.0,1,67.0,2010.0,Yarra,Northern Metropolitan,2954
Clifton Hill,2,u,533000.0,24/09/2016,3.4,3068,2.0,1.0,1,0.0,1970.0,Yarra,Northern Metropolitan,2954
Clifton Hill,2,h,1430000.0,25/02/2017,3.4,3068,2.0,1.0,0,151.0,1910.0,Yarra,Northern Metropolitan,2954
Clifton Hill,4,h,1506000.0,25/02/2017,3.4,3068,4.0,2.0,0,162.0,1995.0,Yarra,Northern Metropolitan,2954
Clifton Hill,3,h,1360000.0,27/06/2016,3.4,3068,3.0,1.0,0,118.0,1880.0,Yarra,Northern Metropolitan,2954
Coburg,2,h,850000.0,3/09/2016,7.8,3058,2.0,1.0,1,371.0,1930.0,Moreland,Northern Metropolitan,11204
Coburg,3,h,784000.0,3/09/2016,7.8,3058,2.0,1.0,1,286.0,1890.0,Moreland,Northern Metropolitan,11204
Coburg,3,h,680000.0,3/12/2016,7.8,3058,3.0,1.0,0,702.0,1950.0,Moreland,Northern Metropolitan,11204
Coburg,2,t,807000.0,3/12/2016,7.8,3058,2.0,2.0,1,0.0,2010.0,Moreland,Northern Metropolitan,11204
Coburg,3,h,675000.0,4/02/2016,7.8,3058,3.0,1.0,2,142.0,2005.0,Moreland,Northern Metropolitan,11204
Coburg,3,h,1202000.0,4/03/2017,7.8,3058,3.0,2.0,2,423.0,1940.0,Moreland,Northern Metropolitan,11204
Coburg,3,h,1370000.0,4/03/2017,7.8,3058,3.0,1.0,1,233.0,1890.0,Moreland,Northern Metropolitan,11204
Coburg,3,h,1000000.0,4/03/2017,7.8,3058,3.0,2.0,3,370.0,1920.0,Moreland,Northern Metropolitan,11204
Coburg,4,h,145000.0,4/06/2016,7.8,3058,3.0,1.0,1,536.0,1910.0,Moreland,Northern Metropolitan,11204
Coburg,3,h,860000.0,4/06/2016,7.8,3058,3.0,1.0,1,283.0,1915.0,Moreland,Northern Metropolitan,11204
Coburg,2,h,953000.0,6/08/2016,7.8,3058,2.0,1.0,1,170.0,1890.0,Moreland,Northern Metropolitan,11204
Coburg,2,h,735000.0,6/08/2016,7.8,3058,2.0,1.0,1,280.0,1900.0,Moreland,Northern Metropolitan,11204
Coburg,3,h,947000.0,7/11/2016,7.8,3058,3.0,1.0,1,372.0,1920.0,Moreland,Northern Metropolitan,11204
Coburg,2,u,500000.0,7/11/2016,7.8,3058,2.0,1.0,1,0.0,1970.0,Moreland,Northern Metropolitan,11204
Coburg,3,t,865000.0,7/11/2016,7.8,3058,3.0,2.0,2,263.0,2008.0,Moreland,Northern Metropolitan,11204
Coburg,2,u,466000.0,8/10/2016,7.8,3058,2.0,1.0,1,0.0,1980.0,Moreland,Northern Metropolitan,11204
Coburg,3,t,740000.0,8/10/2016,7.8,3058,3.0,2.0,1,255.0,2014.0,Moreland,Northern Metropolitan,11204
Coburg,3,h,812000.0,8/10/2016,7.8,3058,3.0,1.0,1,370.0,1930.0,Moreland,Northern Metropolitan,11204
Coburg,3,h,766000.0,8/10/2016,7.8,3058,3.0,1.0,0,378.0,1930.0,Moreland,Northern Metropolitan,11204
Coburg,3,h,825000.0,8/10/2016,7.8,3058,2.0,1.0,1,374.0,1910.0,Moreland,Northern Metropolitan,11204
Coburg,4,h,1131000.0,8/10/2016,7.8,3058,4.0,2.0,2,494.0,2001.0,Moreland,Northern Metropolitan,11204
Coburg,3,h,1064000.0,8/10/2016,7.8,3058,3.0,2.0,1,417.0,1940.0,Moreland,Northern Metropolitan,11204
Coburg,3,h,1210000.0,10/09/2016,7.8,3058,3.0,1.0,1,379.0,1925.0,Moreland,Northern Metropolitan,11204
Coburg,2,u,434000.0,10/09/2016,7.8,3058,2.0,1.0,1,0.0,1965.0,Moreland,Northern Metropolitan,11204
Coburg,2,u,653000.0,10/09/2016,7.8,3058,2.0,1.0,1,129.0,2012.0,Moreland,Northern Metropolitan,11204
Coburg,3,t,640000.0,10/12/2016,7.8,3058,3.0,1.0,2,119.0,1995.0,Moreland,Northern Metropolitan,11204
Coburg,2,h,820000.0,10/12/2016,7.8,3058,2.0,1.0,1,597.0,1960.0,Moreland,Northern Metropolitan,11204
Coburg,3,h,1130000.0,12/11/2016,7.8,3058,3.0,1.0,2,735.0,1920.0,Moreland,Northern Metropolitan,11204
Coburg,3,h,763000.0,14/05/2016,7.8,3058,3.0,2.0,1,107.0,1994.0,Moreland,Northern Metropolitan,11204
Coburg,2,h,903000.0,15/10/2016,7.8,3058,2.0,1.0,1,253.0,1910.0,Moreland,Northern Metropolitan,11204
Coburg,3,h,1000000.0,15/10/2016,7.8,3058,3.0,1.0,1,431.0,1970.0,Moreland,Northern Metropolitan,11204
Coburg,4,h,1742000.0,15/10/2016,7.8,3058,3.0,2.0,4,482.0,2006.0,Moreland,Northern Metropolitan,11204
Coburg,4,h,865000.0,16/04/2016,7.8,3058,4.0,1.0,1,452.0,1925.0,Moreland,Northern Metropolitan,11204
Coburg,2,u,485000.0,16/04/2016,7.8,3058,2.0,2.0,1,0.0,1880.0,Moreland,Northern Metropolitan,11204
Coburg,3,h,1278000.0,16/07/2016,7.8,3058,3.0,2.0,3,405.0,1930.0,Moreland,Northern Metropolitan,11204
Coburg,3,t,590000.0,17/09/2016,7.8,3058,3.0,2.0,2,0.0,2013.0,Moreland,Northern Metropolitan,11204
Coburg,4,h,1000000.0,17/09/2016,7.8,3058,4.0,2.0,1,381.0,1938.0,Moreland,Northern Metropolitan,11204
Coburg,4,h,1136000.0,18/03/2017,7.8,3058,4.0,3.0,1,420.0,1920.0,Moreland,Northern Metropolitan,11204
Coburg,2,t,635000.0,18/03/2017,7.8,3058,2.0,1.0,1,97.0,2014.0,Moreland,Northern Metropolitan,11204
Coburg,3,h,885000.0,18/06/2016,7.8,3058,3.0,1.0,2,255.0,1920.0,Moreland,Northern Metropolitan,11204
Coburg,4,h,1160000.0,18/06/2016,7.8,3058,4.0,2.0,5,371.0,1888.0,Moreland,Northern Metropolitan,11204
Coburg,4,h,1400000.0,18/06/2016,7.8,3058,4.0,1.0,1,856.0,1970.0,Moreland,Northern Metropolitan,11204
Coburg,3,h,1260000.0,19/11/2016,7.8,3058,3.0,2.0,0,407.0,1930.0,Moreland,Northern Metropolitan,11204
Coburg,3,h,841000.0,19/11/2016,7.8,3058,3.0,1.0,3,385.0,1920.0,Moreland,Northern Metropolitan,11204
Coburg,2,u,537500.0,19/11/2016,7.8,3058,2.0,1.0,1,0.0,1975.0,Moreland,Northern Metropolitan,11204
Coburg,2,t,598000.0,22/08/2016,7.8,3058,2.0,1.0,1,108.0,2007.0,Moreland,Northern Metropolitan,11204
Coburg,3,h,1120000.0,22/08/2016,7.8,3058,3.0,2.0,1,293.0,2006.0,Moreland,Northern Metropolitan,11204
Coburg,3,h,870000.0,22/08/2016,7.8,3058,3.0,1.0,1,371.0,1980.0,Moreland,Northern Metropolitan,11204
Coburg,3,h,680000.0,23/04/2016,7.8,3058,2.0,1.0,2,462.0,1920.0,Moreland,Northern Metropolitan,11204
Coburg,3,h,825000.0,23/04/2016,7.8,3058,3.0,1.0,2,577.0,1920.0,Moreland,Northern Metropolitan,11204
Coburg,3,h,725000.0,23/04/2016,7.8,3058,3.0,1.0,0,238.0,1900.0,Moreland,Northern Metropolitan,11204
Coburg,4,h,1250000.0,23/04/2016,7.8,3058,4.0,3.0,1,515.0,1900.0,Moreland,Northern Metropolitan,11204
Coburg,2,h,1008000.0,24/09/2016,7.8,3058,2.0,1.0,3,457.0,1940.0,Moreland,Northern Metropolitan,11204
Coburg,4,h,990000.0,24/09/2016,7.8,3058,4.0,1.0,1,488.0,1930.0,Moreland,Northern Metropolitan,11204
Coburg,2,u,451000.0,24/09/2016,7.8,3058,2.0,1.0,1,0.0,1970.0,Moreland,Northern Metropolitan,11204
Coburg,2,h,635000.0,25/02/2017,7.8,3058,2.0,2.0,3,339.0,1920.0,Moreland,Northern Metropolitan,11204
Coburg,5,h,1020000.0,25/02/2017,7.8,3058,5.0,2.0,4,381.0,1985.0,Moreland,Northern Metropolitan,11204
Coburg,3,h,1025000.0,25/02/2017,7.8,3058,3.0,1.0,3,336.0,1950.0,Moreland,Northern Metropolitan,11204
Coburg,3,h,700000.0,25/02/2017,7.8,3058,3.0,1.0,1,138.0,2000.0,Moreland,Northern Metropolitan,11204
Coburg,3,h,1130000.0,25/02/2017,7.8,3058,3.0,1.0,3,206.0,1945.0,Moreland,Northern Metropolitan,11204
Coburg,4,h,1075000.0,25/02/2017,7.8,3058,4.0,1.0,4,531.0,1925.0,Moreland,Northern Metropolitan,11204
Coburg,3,h,845000.0,25/02/2017,7.8,3058,3.0,1.0,1,221.0,1980.0,Moreland,Northern Metropolitan,11204
Coburg,3,t,600000.0,25/02/2017,7.8,3058,3.0,1.0,1,102.0,1976.0,Moreland,Northern Metropolitan,11204
Coburg,4,h,1150000.0,26/07/2016,7.8,3058,4.0,2.0,2,43.0,1930.0,Moreland,Northern Metropolitan,11204
Coburg,2,u,515000.0,27/06/2016,7.8,3058,2.0,1.0,2,0.0,1970.0,Moreland,Northern Metropolitan,11204
Coburg,3,h,770000.0,27/06/2016,7.8,3058,4.0,1.0,2,408.0,1970.0,Moreland,Northern Metropolitan,11204
Coburg,2,h,472000.0,27/06/2016,7.8,3058,2.0,1.0,1,500.0,1975.0,Moreland,Northern Metropolitan,11204
Coburg,2,h,901000.0,27/06/2016,7.8,3058,2.0,1.0,1,545.0,1940.0,Moreland,Northern Metropolitan,11204
Coburg,2,h,605000.0,27/06/2016,7.8,3058,2.0,1.0,1,0.0,1969.0,Moreland,Northern Metropolitan,11204
Coburg,3,t,687000.0,27/11/2016,7.8,3058,3.0,1.0,1,116.0,1995.0,Moreland,Northern Metropolitan,11204
Coburg,4,h,975000.0,27/11/2016,7.8,3058,4.0,2.0,2,307.0,1996.0,Moreland,Northern Metropolitan,11204
Coburg,3,h,985000.0,27/11/2016,7.8,3058,3.0,1.0,1,309.0,1880.0,Moreland,Northern Metropolitan,11204
Coburg,3,h,1370000.0,28/05/2016,7.8,3058,3.0,1.0,1,563.0,1930.0,Moreland,Northern Metropolitan,11204
Coburg,2,h,700000.0,28/05/2016,7.8,3058,2.0,1.0,2,381.0,1925.0,Moreland,Northern Metropolitan,11204
Coburg,3,t,810000.0,28/05/2016,7.8,3058,3.0,2.0,1,213.0,2010.0,Moreland,Northern Metropolitan,11204
Coburg,2,u,445000.0,28/05/2016,7.8,3058,2.0,1.0,1,0.0,2007.0,Moreland,Northern Metropolitan,11204
Coburg,4,h,838000.0,28/05/2016,7.8,3058,4.0,1.0,1,576.0,1960.0,Moreland,Northern Metropolitan,11204
Coburg,4,h,1150000.0,28/05/2016,7.8,3058,4.0,1.0,2,633.0,1990.0,Moreland,Northern Metropolitan,11204
Coburg,4,h,931000.0,28/05/2016,7.8,3058,3.0,1.0,1,412.0,1920.0,Moreland,Northern Metropolitan,11204
Coburg,1,u,241000.0,28/08/2016,7.8,3058,1.0,1.0,1,0.0,1976.0,Moreland,Northern Metropolitan,11204
Coburg,2,h,981000.0,28/08/2016,7.8,3058,2.0,1.0,1,263.0,1910.0,Moreland,Northern Metropolitan,11204
Coburg,2,t,570000.0,28/08/2016,7.8,3058,2.0,1.0,1,0.0,1900.0,Moreland,Northern Metropolitan,11204
Coburg,2,h,500000.0,28/08/2016,7.8,3058,2.0,1.0,1,113.0,1970.0,Moreland,Northern Metropolitan,11204
Coburg North,3,h,655000.0,3/12/2016,9.2,3058,3.0,1.0,0,404.0,1950.0,Moreland,Northern Metropolitan,3445
Coburg North,3,t,631000.0,4/03/2017,9.2,3058,3.0,1.0,1,178.0,2012.0,Moreland,Northern Metropolitan,3445
Coburg North,2,t,600000.0,4/03/2017,9.2,3058,2.0,1.0,1,145.0,2010.0,Moreland,Northern Metropolitan,3445
Coburg North,3,h,715000.0,4/03/2017,9.2,3058,3.0,2.0,2,173.0,2010.0,Moreland,Northern Metropolitan,3445
Coburg North,3,h,864000.0,4/06/2016,9.2,3058,3.0,1.0,2,565.0,1950.0,Moreland,Northern Metropolitan,3445
Coburg North,3,h,700000.0,7/05/2016,9.2,3058,3.0,1.0,2,626.0,1950.0,Moreland,Northern Metropolitan,3445
Coburg North,2,t,591000.0,7/11/2016,9.2,3058,2.0,1.0,1,0.0,2008.0,Moreland,Northern Metropolitan,3445
Coburg North,3,h,860000.0,8/10/2016,9.2,3058,2.0,1.0,3,586.0,1950.0,Moreland,Northern Metropolitan,3445
Coburg North,2,h,765000.0,8/10/2016,9.2,3058,2.0,1.0,2,563.0,1925.0,Moreland,Northern Metropolitan,3445
Coburg North,3,h,625000.0,10/09/2016,9.2,3058,3.0,1.0,2,104.0,2014.0,Moreland,Northern Metropolitan,3445
Coburg North,2,h,745000.0,10/12/2016,9.2,3058,2.0,1.0,3,526.0,1940.0,Moreland,Northern Metropolitan,3445
Coburg North,4,h,1050000.0,10/12/2016,9.2,3058,4.0,3.0,2,501.0,2016.0,Moreland,Northern Metropolitan,3445
Coburg North,2,h,935000.0,12/11/2016,9.2,3058,2.0,1.0,2,833.0,1960.0,Moreland,Northern Metropolitan,3445
Coburg North,4,h,1009000.0,12/11/2016,9.2,3058,4.0,1.0,2,590.0,1950.0,Moreland,Northern Metropolitan,3445
Coburg North,2,h,820000.0,12/11/2016,9.2,3058,2.0,1.0,4,629.0,1960.0,Moreland,Northern Metropolitan,3445
Coburg North,3,h,780000.0,12/11/2016,9.2,3058,3.0,1.0,2,307.0,1950.0,Moreland,Northern Metropolitan,3445
Coburg North,3,h,707000.0,13/08/2016,9.2,3058,3.0,2.0,3,556.0,1950.0,Moreland,Northern Metropolitan,3445
Coburg North,2,u,532500.0,18/03/2017,9.2,3058,2.0,1.0,1,168.0,1970.0,Moreland,Northern Metropolitan,3445
Coburg North,3,h,637000.0,18/06/2016,9.2,3058,3.0,1.0,4,498.0,1950.0,Moreland,Northern Metropolitan,3445
Coburg North,4,h,950000.0,18/06/2016,9.2,3058,4.0,2.0,2,298.0,2013.0,Moreland,Northern Metropolitan,3445
Coburg North,3,h,860000.0,19/11/2016,9.2,3058,3.0,2.0,3,472.0,1970.0,Moreland,Northern Metropolitan,3445
Coburg North,5,h,1172000.0,19/11/2016,9.2,3058,5.0,3.0,2,425.0,2014.0,Moreland,Northern Metropolitan,3445
Coburg North,3,h,650000.0,25/02/2017,9.2,3058,3.0,1.0,1,407.0,1930.0,Darebin,Northern Metropolitan,3445
Coburg North,4,h,792000.0,26/07/2016,9.2,3058,4.0,2.0,1,320.0,1950.0,Moreland,Northern Metropolitan,3445
Coburg North,3,h,720000.0,26/07/2016,9.2,3058,3.0,1.0,2,499.0,1970.0,Moreland,Northern Metropolitan,3445
Coburg North,3,h,970000.0,27/11/2016,9.2,3058,3.0,1.0,2,575.0,1960.0,Moreland,Northern Metropolitan,3445
Collingwood,2,h,890000.0,3/09/2016,1.6,3066,2.0,1.0,1,178.0,1900.0,Yarra,Northern Metropolitan,4553
Collingwood,2,u,1260000.0,3/09/2016,1.6,3066,2.0,1.0,1,0.0,1900.0,Yarra,Northern Metropolitan,4553
Collingwood,2,u,855000.0,3/09/2016,1.6,3066,2.0,1.0,1,2886.0,1851.5,Yarra,Northern Metropolitan,4553
Collingwood,3,h,1260000.0,3/12/2016,1.6,3066,3.0,1.0,0,167.0,1900.0,Yarra,Northern Metropolitan,4553
Collingwood,3,t,1125000.0,4/03/2017,1.6,3066,3.0,2.0,2,0.0,2000.0,Yarra,Northern Metropolitan,4553
Collingwood,2,u,910000.0,4/03/2017,1.6,3066,2.0,1.0,1,0.0,1880.0,Yarra,Northern Metropolitan,4553
Collingwood,1,u,452000.0,4/03/2017,1.6,3066,1.0,1.0,1,816.0,2000.0,Yarra,Northern Metropolitan,4553
Collingwood,1,u,440000.0,4/03/2017,1.6,3066,1.0,1.0,1,2773.0,2010.0,Yarra,Northern Metropolitan,4553
Collingwood,1,u,415000.0,7/11/2016,1.6,3066,1.0,1.0,1,3701.0,2005.0,Yarra,Northern Metropolitan,4553
Collingwood,1,u,372000.0,8/10/2016,1.6,3066,1.0,1.0,1,0.0,2005.0,Yarra,Northern Metropolitan,4553
Collingwood,3,u,1326000.0,8/10/2016,1.6,3066,3.0,2.0,1,0.0,2013.0,Yarra,Northern Metropolitan,4553
Collingwood,2,h,1230000.0,11/02/2017,1.6,3066,2.0,2.0,1,0.0,1920.0,Yarra,Northern Metropolitan,4553
